"creditScore","houseAge","yearsEmploy","ccDebt","year","default"
644,29,6,8116,2009,1
715,32,8,8726,2009,0
709,26,3,4595,2009,0
726,17,3,3993,2009,0
763,19,4,1922,2009,0
749,20,8,4309,2009,0
729,12,3,3603,2009,0
694,24,4,4500,2009,0
789,19,4,4526,2009,0
766,18,7,5560,2009,0
776,19,3,7824,2009,0
593,20,7,4420,2009,0
711,17,3,6136,2009,0
763,15,5,5345,2009,0
714,17,5,10083,2009,1
731,31,7,5535,2009,0
674,5,5,6701,2009,0
714,28,2,3068,2009,0
815,17,0,2004,2009,0
703,26,1,7253,2009,0
727,21,6,4510,2009,0
833,24,5,6002,2009,0
672,25,6,4299,2009,0
761,22,7,5475,2009,0
652,9,5,2133,2009,0
614,24,7,6190,2009,0
736,20,6,5325,2009,0
782,25,6,4849,2009,0
750,36,6,4169,2009,0
700,21,5,3839,2009,0
770,4,4,9443,2009,0
718,16,0,7719,2009,0
793,14,4,8167,2009,0
650,22,3,4517,2009,0
686,25,4,3311,2009,0
622,19,2,8458,2009,1
768,21,5,4825,2009,0
666,10,8,3585,2009,0
594,31,6,3348,2009,0
724,16,3,4553,2009,0
693,25,4,4436,2009,0
719,26,5,5794,2009,0
768,22,4,4251,2009,0
765,19,5,7916,2009,0
722,24,3,3878,2009,0
626,9,3,5464,2009,0
711,17,6,5561,2009,0
845,29,7,5756,2009,0
711,9,4,1404,2009,0
705,15,1,10235,2009,0
738,14,4,2381,2009,0
642,32,4,3278,2009,0
727,31,5,4519,2009,0
643,14,3,3309,2009,0
715,16,5,10557,2009,1
662,20,5,3314,2009,0
685,37,7,7655,2009,0
685,18,2,348,2009,0
722,28,2,8338,2009,0
576,27,8,5048,2009,0
547,25,4,6671,2009,0
792,34,3,7934,2009,0
719,23,6,6833,2009,0
713,20,8,7418,2009,0
728,13,6,6636,2009,0
670,7,8,7295,2009,0
706,12,6,2004,2009,0
699,35,10,4786,2009,0
812,11,6,3863,2009,0
715,16,8,5622,2009,0
693,10,0,4481,2009,0
726,15,6,5152,2009,0
759,19,6,3520,2009,0
731,19,8,1243,2009,0
645,16,3,4158,2009,0
690,30,4,3216,2009,0
716,19,5,8291,2009,0
718,18,4,2063,2009,0
755,19,3,3885,2009,0
654,20,3,7789,2009,0
698,22,4,7035,2009,0
737,10,7,3985,2009,0
657,32,5,10945,2009,1
547,3,6,1931,2009,0
695,29,6,7336,2009,0
767,30,5,6398,2009,0
691,31,6,2638,2009,0
788,25,4,3601,2009,0
635,24,4,8038,2009,0
698,19,3,5961,2009,0
767,10,4,7924,2009,0
631,19,5,8172,2009,0
723,27,4,5053,2009,0
643,19,0,1776,2009,0
659,22,8,4097,2009,0
599,22,7,4410,2009,0
770,16,6,2794,2009,0
696,4,2,4606,2009,0
728,28,8,1701,2009,0
627,12,5,6154,2009,0
707,15,8,5296,2009,0
622,15,4,4687,2009,0
657,18,2,10047,2009,0
734,19,6,6539,2009,0
776,26,7,5158,2009,0
745,1,5,5693,2009,0
754,5,4,3890,2009,0
821,9,2,5119,2009,0
713,21,6,2596,2009,0
721,27,6,7583,2009,0
749,33,9,6979,2009,0
727,17,8,6032,2009,0
720,7,7,5488,2009,0
789,21,6,3862,2009,0
660,16,6,3247,2009,0
716,13,3,3379,2009,0
779,25,2,7037,2009,0
747,19,6,3001,2009,0
750,11,4,10703,2009,0
720,15,5,1186,2009,0
718,20,6,4086,2009,0
746,33,5,3212,2009,0
709,14,3,6527,2009,0
617,24,7,3866,2009,0
736,26,5,7250,2009,0
680,12,8,6886,2009,0
612,28,3,6578,2009,1
717,14,5,3772,2009,0
607,15,7,1867,2009,0
635,18,5,3914,2009,0
758,20,3,7379,2009,0
687,18,3,5289,2009,0
639,17,10,4269,2009,0
832,12,2,5724,2009,0
654,7,5,7763,2009,0
742,26,6,3935,2009,0
673,19,3,4272,2009,0
623,20,4,1932,2009,0
697,6,4,5939,2009,0
667,29,4,2946,2009,0
618,5,8,3139,2009,0
723,18,7,5880,2009,0
691,16,7,4783,2009,0
731,16,3,3852,2009,0
690,29,3,5620,2009,0
839,22,2,4544,2009,0
713,6,6,2576,2009,0
736,26,4,6149,2009,0
678,29,5,4574,2009,0
695,23,2,3740,2009,0
664,33,4,6084,2009,0
684,7,2,5245,2009,0
619,30,8,6566,2009,0
687,3,6,5977,2009,0
659,12,5,7633,2009,0
656,16,1,2787,2009,0
761,26,1,5823,2009,0
707,15,2,125,2009,0
649,16,5,2172,2009,0
654,18,2,6495,2009,0
696,29,3,8270,2009,0
643,19,0,3373,2009,0
698,24,3,7970,2009,0
627,15,0,4975,2009,0
685,10,4,4381,2009,0
709,16,5,8175,2009,0
803,27,4,6398,2009,0
694,8,3,6949,2009,0
793,13,6,4837,2009,0
594,19,8,3152,2009,0
685,14,6,7024,2009,0
732,27,4,2465,2009,0
700,7,4,4136,2009,0
703,24,5,2291,2009,0
727,17,7,7382,2009,0
687,30,3,5762,2009,0
714,13,7,7092,2009,0
645,18,4,5406,2009,0
668,24,5,6174,2009,0
683,23,5,3987,2009,0
707,16,4,8450,2009,0
631,27,7,1374,2009,0
592,37,3,5666,2009,0
669,36,6,4553,2009,0
712,5,3,7906,2009,0
708,26,4,5711,2009,0
680,35,5,2759,2009,0
712,18,3,5786,2009,0
775,16,5,5480,2009,0
698,22,3,6108,2009,0
729,24,4,3847,2009,0
667,10,4,6725,2009,0
751,8,5,1884,2009,0
765,27,5,3681,2009,0
707,20,6,6318,2009,0
746,14,3,5543,2009,0
663,26,5,2214,2009,0
580,11,7,2598,2009,0
646,27,4,6682,2009,0
747,31,8,3837,2009,0
723,12,4,4915,2009,0
733,12,4,5914,2009,0
614,21,7,3984,2009,0
709,15,6,6005,2009,0
740,16,8,3026,2009,0
705,24,5,6179,2009,0
793,28,2,6045,2009,0
651,28,3,7869,2009,0
757,35,3,3914,2009,0
607,23,4,5479,2009,0
711,20,5,6223,2009,0
710,31,7,5407,2009,0
681,18,4,2828,2009,0
759,2,3,4918,2009,0
676,8,9,5689,2009,0
617,3,3,5007,2009,0
778,23,5,4443,2009,0
726,13,6,6912,2009,0
675,30,3,6062,2009,0
641,31,3,6084,2009,0
699,28,6,6386,2009,0
730,34,4,3935,2009,0
795,17,5,4992,2009,0
727,31,6,5606,2009,0
641,27,9,9739,2009,0
790,22,7,3355,2009,0
750,23,3,3387,2009,0
701,22,3,3594,2009,0
673,15,6,5984,2009,0
685,10,7,5535,2009,0
613,22,6,3344,2009,0
615,22,7,6529,2009,0
727,17,7,4026,2009,0
609,21,7,3433,2009,0
722,9,4,5374,2009,0
769,23,7,6912,2009,0
740,24,3,5739,2009,0
650,29,6,6074,2009,0
705,17,4,2538,2009,0
788,11,4,5450,2009,0
729,19,4,6359,2009,0
636,17,4,2826,2009,0
765,21,8,3167,2009,0
692,21,2,5651,2009,0
776,6,5,7529,2009,0
651,29,10,7069,2009,0
646,12,1,3598,2009,0
770,26,1,5948,2009,0
738,4,5,2820,2009,0
654,24,3,4316,2009,0
714,10,4,6570,2009,0
643,19,0,1115,2009,0
765,18,8,1758,2009,0
858,19,3,956,2009,0
761,19,4,7287,2009,0
622,29,5,3965,2009,0
729,15,5,6105,2009,0
779,18,6,3577,2009,0
669,14,4,7761,2009,0
727,18,6,5704,2009,0
697,12,4,4210,2009,0
727,8,5,4274,2009,0
706,20,10,8484,2009,0
685,18,10,9740,2009,1
731,10,6,0,2009,0
706,15,4,3222,2009,0
731,25,6,8457,2009,0
775,13,3,4761,2009,0
638,17,9,4563,2009,0
681,12,5,5472,2009,0
673,16,5,456,2009,0
760,24,4,3875,2009,0
712,34,9,9020,2009,0
711,22,5,4441,2009,0
764,6,4,0,2009,0
710,16,8,8556,2009,0
645,23,4,3206,2009,0
757,21,4,6196,2009,0
669,30,2,5861,2009,0
737,18,1,2921,2009,0
720,29,4,6444,2009,0
705,17,5,4742,2009,0
620,12,5,4974,2009,0
692,8,8,2313,2009,0
660,15,6,1547,2009,0
649,21,3,5761,2009,0
686,30,5,4859,2009,0
599,7,5,4834,2009,0
687,19,3,3139,2009,0
806,19,8,3738,2009,0
661,7,3,5189,2009,0
744,30,5,6180,2009,0
730,14,6,5131,2009,0
641,11,4,10256,2009,1
744,22,6,6062,2009,0
718,7,4,7105,2009,0
755,33,3,8685,2009,0
676,20,9,3079,2009,0
599,16,7,6530,2009,0
712,19,6,6586,2009,0
717,24,5,7457,2009,0
734,17,8,1964,2009,0
699,21,2,6563,2009,0
644,27,5,9913,2009,0
675,16,3,1434,2009,0
760,32,3,5963,2009,0
596,21,0,496,2009,0
726,14,2,0,2009,0
677,20,4,4822,2009,0
776,19,7,4718,2009,0
710,34,8,6267,2009,0
667,32,0,3807,2009,0
675,16,3,6795,2009,0
686,30,3,5189,2009,0
745,28,6,4667,2009,0
642,17,7,4711,2009,0
707,22,3,3457,2009,0
723,19,6,3282,2009,0
708,24,7,4002,2009,0
681,10,5,6278,2009,0
710,8,5,8816,2009,0
738,6,4,4158,2009,0
619,20,10,5115,2009,0
758,3,7,5274,2009,0
635,16,1,6109,2009,0
624,28,7,2550,2009,0
748,24,3,1329,2009,0
694,24,4,3362,2009,0
721,14,6,6998,2009,0
666,17,3,4455,2009,0
685,23,0,6888,2009,0
687,32,6,4155,2009,0
631,16,6,2077,2009,0
814,13,5,5900,2009,0
684,11,6,4391,2009,0
716,22,2,6249,2009,0
715,25,5,7481,2009,1
721,1,4,4094,2009,0
761,31,6,8307,2009,0
627,8,1,6041,2009,0
761,29,4,6260,2009,0
703,15,4,4122,2009,0
696,24,7,7201,2009,0
737,14,6,3973,2009,0
637,11,3,6076,2009,0
642,34,5,7544,2009,0
763,25,5,7310,2009,0
696,27,4,5319,2009,0
698,19,7,6370,2009,0
661,25,5,2432,2009,0
714,22,3,6385,2009,0
756,20,8,5784,2009,0
710,28,6,6993,2009,0
646,19,5,4323,2009,0
669,20,7,5195,2009,0
718,39,3,4180,2009,0
699,14,6,4364,2009,0
614,18,6,5294,2009,0
584,20,6,7991,2009,1
722,22,6,5994,2009,0
734,15,7,3486,2009,0
687,2,3,6734,2009,0
747,28,7,3013,2009,0
643,12,5,5935,2009,0
740,18,3,5382,2009,0
709,27,7,5192,2009,0
709,22,8,3979,2009,0
682,17,4,2413,2009,0
725,9,5,4870,2009,0
678,15,7,6336,2009,0
574,15,2,8205,2009,1
731,20,11,5069,2009,0
678,24,5,3087,2009,0
706,19,6,4233,2009,0
658,11,2,6218,2009,0
727,4,5,4580,2009,0
707,16,6,3412,2009,0
705,12,4,7109,2009,0
632,25,4,4391,2009,0
753,24,6,1424,2009,0
735,30,6,6602,2009,0
626,11,6,3448,2009,0
767,26,2,4227,2009,0
747,13,8,9734,2009,0
629,20,5,5825,2009,0
704,20,5,5477,2009,0
725,30,6,8230,2009,0
606,13,5,3855,2009,0
625,8,6,3900,2009,0
686,9,4,4747,2009,0
673,13,4,2806,2009,0
667,26,6,4634,2009,0
640,15,3,5862,2009,0
695,26,6,3476,2009,0
766,11,9,5047,2009,0
723,19,6,4332,2009,0
666,12,7,5949,2009,0
651,22,6,8255,2009,0
762,24,8,6597,2009,0
626,1,0,3661,2009,0
734,10,3,4478,2009,0
645,25,6,2990,2009,0
673,13,6,9961,2009,0
685,16,4,7160,2009,0
698,22,2,6745,2009,0
774,25,8,4166,2009,0
700,17,8,6918,2009,1
681,11,7,5218,2009,0
699,10,2,4605,2009,0
786,5,7,5635,2009,0
712,25,5,4775,2009,0
702,14,7,4055,2009,0
687,15,3,2994,2009,0
697,14,7,6149,2009,0
717,12,7,6951,2009,0
841,21,4,6907,2009,0
673,15,5,1056,2009,0
664,29,4,3959,2009,0
685,24,4,3005,2009,0
693,32,5,5052,2009,0
709,25,3,3354,2009,0
643,16,7,2051,2009,0
696,9,8,1605,2009,0
643,17,3,4027,2009,0
680,21,5,4262,2009,0
640,27,5,4896,2009,0
723,19,5,6675,2009,0
644,2,4,2781,2009,0
622,30,5,4402,2009,0
767,3,4,4625,2009,0
729,18,3,2340,2009,0
727,27,5,7867,2009,0
621,20,5,3325,2009,0
665,30,8,8360,2009,0
743,24,6,2646,2009,0
743,12,5,4362,2009,0
812,20,2,6241,2009,0
742,14,7,5506,2009,0
754,18,9,6704,2009,0
625,31,5,482,2009,0
725,23,3,5830,2009,0
728,23,3,5109,2009,0
728,18,9,4286,2009,0
699,21,6,3549,2009,0
703,38,5,6003,2009,0
670,4,6,4016,2009,0
612,22,6,4054,2009,0
710,32,4,0,2009,0
700,21,6,5317,2009,0
675,39,6,2599,2009,0
739,20,8,3521,2009,0
616,29,5,5189,2009,0
708,34,5,1752,2009,0
712,18,6,7326,2009,0
579,27,8,1056,2009,0
675,8,5,5284,2009,0
637,21,6,3270,2009,0
666,20,6,5442,2009,0
661,20,6,6510,2009,0
742,16,7,1547,2009,0
784,35,2,7282,2009,0
681,13,5,601,2009,0
644,21,5,7021,2009,1
692,18,8,4117,2009,0
733,31,6,4144,2009,0
549,28,4,3350,2009,0
675,21,2,3294,2009,0
737,24,5,5167,2009,0
734,6,1,4918,2009,0
663,22,6,1225,2009,0
783,19,8,3793,2009,0
781,19,3,4068,2009,0
624,14,6,4976,2009,0
717,28,5,3782,2009,0
719,21,4,5741,2009,0
699,20,3,2293,2009,0
726,17,4,4537,2009,0
635,15,5,10357,2009,0
800,28,4,3681,2009,0
678,32,2,5071,2009,0
699,27,7,3569,2009,0
655,12,7,7156,2009,0
713,19,1,7453,2009,0
697,21,3,5878,2009,0
628,8,3,7510,2009,0
631,10,4,7218,2009,0
650,1,6,1942,2009,0
795,8,9,8075,2009,0
654,38,5,2111,2009,0
652,9,5,4866,2009,0
732,18,10,4800,2009,0
747,17,5,4264,2009,0
748,16,2,6314,2009,0
706,25,4,3262,2009,0
654,23,4,5412,2009,0
654,25,9,6609,2009,0
655,28,4,6543,2009,0
701,24,7,4131,2009,0
717,22,6,7226,2009,0
654,35,4,4718,2009,0
762,14,4,2479,2009,0
594,15,5,5826,2009,0
702,20,6,4446,2009,0
673,22,4,6806,2009,0
658,29,6,3342,2009,0
759,14,6,3224,2009,0
645,26,3,3187,2009,0
680,25,6,2212,2009,0
691,18,4,6968,2009,0
676,19,7,2510,2009,0
731,14,5,4360,2009,0
783,1,9,3673,2009,0
705,26,3,6966,2009,0
808,23,3,6844,2009,0
778,29,4,4923,2009,0
666,15,3,6925,2009,0
728,15,7,6756,2009,0
751,32,7,3397,2009,0
677,20,3,7892,2009,0
713,8,5,2985,2009,0
645,20,5,6505,2009,0
608,21,5,8110,2009,0
756,18,6,2035,2009,0
599,22,6,4780,2009,0
650,13,6,4837,2009,0
634,13,3,2532,2009,0
584,12,5,4217,2009,0
657,28,2,2486,2009,0
660,4,3,5346,2009,0
745,12,3,4460,2009,0
626,23,6,7295,2009,0
730,20,7,4868,2009,0
668,18,6,6411,2009,0
800,30,3,6390,2009,0
702,20,5,3466,2009,0
766,28,8,7049,2009,0
699,10,7,4238,2009,0
749,27,7,5430,2009,0
704,20,9,4562,2009,0
696,13,4,4297,2009,0
648,12,5,2457,2009,0
669,32,3,7242,2009,0
718,17,3,5199,2009,0
688,23,7,2118,2009,0
661,19,6,7186,2009,0
689,27,2,3103,2009,0
661,19,3,5753,2009,0
690,26,3,3957,2009,0
744,16,3,4899,2009,0
722,25,8,7136,2009,0
730,27,5,6556,2009,0
703,25,3,6470,2009,0
743,14,5,11190,2009,1
705,20,3,3867,2009,0
659,20,4,5576,2009,0
748,25,3,2695,2009,0
739,27,6,5327,2009,0
737,31,5,7761,2009,0
757,33,7,6158,2009,0
682,11,7,3832,2009,0
561,14,5,4561,2009,0
664,2,4,4603,2009,0
771,20,4,1639,2009,0
684,16,7,3373,2009,0
762,33,9,3458,2009,0
723,21,6,3348,2009,0
718,19,8,3455,2009,0
633,33,2,5948,2009,0
697,22,8,5346,2009,0
709,28,5,4600,2009,0
768,17,3,2871,2009,0
698,19,6,4655,2009,0
747,23,3,7443,2009,0
778,16,6,5321,2009,0
612,19,5,4694,2009,0
685,10,5,9453,2009,0
664,19,5,6176,2009,0
702,12,7,8488,2009,0
745,7,5,5785,2009,0
619,20,5,5753,2009,0
639,24,4,5708,2009,0
794,19,7,5306,2009,0
765,34,4,2491,2009,0
758,10,0,6266,2009,0
645,28,7,1776,2009,0
699,35,5,6268,2009,0
742,24,3,3456,2009,0
782,26,6,3652,2009,0
710,18,7,8977,2009,0
757,14,6,5119,2009,0
622,15,6,6699,2009,0
717,31,5,7780,2009,0
714,31,9,5873,2009,0
618,15,6,7114,2009,0
678,19,8,2808,2009,0
604,23,6,3392,2009,0
677,19,9,2607,2009,0
721,14,4,5189,2009,0
748,23,5,3411,2009,0
617,15,6,5428,2009,0
672,22,5,3030,2009,0
737,24,1,5861,2009,0
740,20,5,7097,2009,0
659,23,5,5803,2009,0
674,15,3,2695,2009,0
721,21,8,6376,2009,0
829,25,5,4056,2009,0
662,12,0,4682,2009,0
657,16,3,3614,2009,0
834,20,2,8162,2009,0
751,31,5,4186,2009,0
731,13,5,6024,2009,0
720,23,6,3720,2009,0
721,20,1,6023,2009,0
738,38,4,4039,2009,0
684,13,6,5395,2009,0
700,20,3,673,2009,0
678,21,7,7363,2009,0
620,31,6,5725,2009,0
756,20,4,7479,2009,0
704,13,8,0,2009,0
635,9,6,3968,2009,0
626,11,7,3556,2009,0
677,31,7,7247,2009,1
808,33,6,4657,2009,0
798,24,2,2802,2009,0
692,9,5,4675,2009,0
673,21,5,8078,2009,1
681,27,7,5129,2009,0
644,28,6,9483,2009,0
712,8,8,1813,2009,0
724,17,7,6484,2009,0
609,23,3,1764,2009,0
656,15,6,6732,2009,0
703,18,6,4561,2009,0
779,19,5,6735,2009,0
716,15,5,5205,2009,0
701,20,6,2629,2009,0
646,34,4,4268,2009,0
633,32,5,5432,2009,0
726,25,6,1770,2009,0
690,22,4,7783,2009,0
724,20,3,6359,2009,0
754,20,6,5742,2009,0
694,19,1,6712,2009,0
682,25,7,5022,2009,0
673,11,8,5529,2009,0
718,2,4,7968,2009,0
610,14,6,5176,2009,0
778,27,5,5208,2009,0
804,13,7,6541,2009,0
745,16,5,7572,2009,0
725,30,7,4252,2009,0
679,23,3,4265,2009,0
673,30,5,7111,2009,0
685,19,4,1868,2009,0
646,28,4,4497,2009,0
768,12,3,4774,2009,0
824,21,4,5263,2009,0
673,24,5,3559,2009,0
584,21,4,7800,2009,0
713,14,4,6077,2009,0
624,22,5,4451,2009,0
718,17,6,2920,2009,0
707,13,4,8039,2009,0
760,6,7,5948,2009,0
651,13,5,5219,2009,0
759,15,7,5368,2009,0
711,21,4,6786,2009,0
754,26,5,4601,2009,0
745,39,4,6181,2009,0
678,18,2,5133,2009,0
671,27,2,4294,2009,0
717,15,6,4834,2009,0
720,22,9,6581,2009,0
731,6,4,7467,2009,0
670,30,5,905,2009,0
725,36,5,3222,2009,0
744,17,4,3037,2009,0
714,17,4,2786,2009,0
725,20,1,4048,2009,0
730,31,6,5593,2009,0
687,3,8,7467,2009,0
692,20,6,4456,2009,0
598,25,4,5813,2009,0
714,24,7,1844,2009,0
686,23,3,3059,2009,0
772,12,3,4853,2009,0
710,17,4,4803,2009,0
695,20,4,3053,2009,0
741,20,6,4667,2009,0
657,20,7,1952,2009,0
683,9,2,6135,2009,0
565,17,4,4112,2009,0
769,34,3,6858,2009,0
701,19,6,3592,2009,0
688,15,5,5195,2009,0
724,20,4,4070,2009,0
715,24,5,3808,2009,0
730,19,4,4524,2009,0
751,18,8,6829,2009,0
698,27,1,6626,2009,0
759,6,6,4525,2009,0
755,28,4,2976,2009,0
685,28,5,7590,2009,0
693,8,5,2952,2009,0
752,5,5,4606,2009,0
690,20,5,3896,2009,0
733,11,3,8236,2009,0
634,14,5,4573,2009,0
661,22,2,7661,2009,0
746,35,4,9185,2009,1
760,20,6,9356,2009,0
659,18,4,5923,2009,0
721,19,5,6846,2009,0
751,12,2,1495,2009,0
637,14,6,7113,2009,0
803,24,4,1673,2009,0
666,10,4,6920,2009,1
681,24,5,5446,2009,0
756,19,0,1658,2009,0
728,18,3,3357,2009,0
727,20,4,452,2009,0
744,16,6,5687,2009,0
644,11,4,3652,2009,0
645,12,3,3295,2009,0
681,14,6,3746,2009,0
683,22,5,8256,2009,0
651,23,6,6501,2009,0
785,14,2,5273,2009,0
727,25,5,5589,2009,0
709,7,3,4700,2009,0
735,32,7,3607,2009,0
705,33,6,4308,2009,0
630,17,5,6611,2009,0
627,20,2,5734,2009,0
640,27,2,6197,2009,0
684,17,8,5894,2009,0
704,10,2,4063,2009,0
698,19,5,4888,2009,0
679,16,4,7234,2009,0
666,37,6,4944,2009,0
768,29,5,3847,2009,0
757,10,8,3543,2009,0
698,28,6,6614,2009,0
715,23,3,5317,2009,0
728,21,7,3369,2009,0
672,13,9,4112,2009,0
727,34,8,3074,2009,0
690,24,6,7387,2009,0
760,36,2,6685,2009,0
695,15,4,2344,2009,0
632,28,0,8806,2009,1
658,28,3,2891,2009,0
852,13,2,4483,2009,0
708,21,4,4005,2009,0
779,17,2,6740,2009,0
644,32,7,6373,2009,0
804,23,4,5485,2009,0
699,21,6,2286,2009,0
758,27,8,7896,2009,0
650,6,2,1398,2009,0
711,29,4,5079,2009,0
682,14,5,5598,2009,0
677,17,6,5406,2009,0
762,32,5,4467,2009,0
702,9,4,6479,2009,0
647,18,5,8166,2009,0
676,20,7,5221,2009,0
713,15,6,1670,2009,0
670,8,6,4512,2009,0
812,31,4,4205,2009,0
684,10,4,5080,2009,0
699,19,3,6007,2009,0
746,19,0,5805,2009,0
695,30,3,4802,2009,0
661,18,2,7144,2009,0
613,10,4,8093,2009,0
690,19,6,5186,2009,0
693,26,8,5915,2009,0
764,20,3,7193,2009,0
755,26,3,6971,2009,0
690,12,4,4063,2009,0
687,19,4,4474,2009,0
738,17,6,5100,2009,0
644,25,6,7646,2009,0
700,3,6,8375,2009,0
748,19,9,4014,2009,0
678,24,10,3578,2009,0
676,16,5,5627,2009,0
755,3,7,7001,2009,0
658,24,5,2027,2009,0
677,15,6,2010,2009,0
664,23,7,3013,2009,0
663,23,3,8225,2009,0
726,9,5,3012,2009,0
690,32,5,5023,2009,0
696,19,5,4865,2009,0
677,5,1,5574,2009,0
633,23,7,1433,2009,0
657,12,7,5662,2009,0
652,28,9,2506,2009,0
706,12,4,4678,2009,0
739,26,10,3986,2009,0
701,24,9,1809,2009,0
729,23,4,2931,2009,0
716,20,9,6666,2009,0
699,21,6,3013,2009,0
712,20,8,3541,2009,0
655,19,3,7108,2009,1
684,25,6,4766,2009,0
785,16,5,5674,2009,0
708,28,4,3763,2009,0
730,33,1,3445,2009,0
612,25,3,7597,2009,0
723,16,6,162,2009,0
677,26,4,2778,2009,0
681,21,3,9388,2009,0
657,19,7,2841,2009,0
692,25,4,2393,2009,0
822,14,5,7624,2009,0
735,14,8,6701,2009,0
727,16,5,5964,2009,0
747,22,6,1285,2009,0
734,17,7,5420,2009,0
704,7,2,6130,2009,0
693,14,5,3893,2009,0
777,36,8,4647,2009,0
686,19,5,3796,2009,0
661,14,10,4956,2009,0
661,28,6,6942,2009,0
739,19,6,4275,2009,0
722,15,3,8271,2009,1
657,27,4,5891,2009,0
783,17,4,6762,2009,0
715,30,5,3792,2009,0
643,29,7,6728,2009,0
714,20,6,5891,2009,0
760,24,4,5391,2009,0
717,23,6,5718,2009,0
762,18,5,3066,2009,0
686,23,3,6546,2009,0
661,20,5,4547,2009,0
801,26,2,7670,2009,0
569,13,7,4681,2009,0
686,14,6,3735,2009,0
684,29,4,9934,2009,0
760,14,0,2880,2009,0
680,22,5,7095,2009,0
749,8,6,7203,2009,0
700,29,6,4758,2009,0
681,20,5,6710,2009,0
665,18,6,2957,2009,0
735,16,1,2346,2009,0
753,20,4,5789,2009,0
695,33,4,5890,2009,0
708,16,1,3556,2009,0
633,22,4,4985,2009,0
769,33,2,4018,2009,0
762,23,5,4392,2009,0
746,20,3,4032,2009,0
682,23,8,7232,2009,0
781,8,6,7764,2009,0
738,11,7,1858,2009,0
742,28,8,6909,2009,0
682,19,7,2194,2009,0
775,12,5,4319,2009,0
706,27,8,7213,2009,0
630,28,9,3146,2009,0
713,10,5,4846,2009,0
735,10,3,6351,2009,0
661,4,7,2489,2009,0
666,13,8,2461,2009,0
713,36,4,3811,2009,0
752,19,5,4386,2009,0
736,11,5,7602,2009,0
695,34,7,5367,2009,0
705,24,3,3361,2009,0
664,13,4,5403,2009,0
604,32,7,6709,2009,0
606,21,6,3905,2009,0
726,29,7,4940,2009,0
756,19,7,3489,2009,0
731,15,9,3868,2009,0
609,9,3,2057,2009,0
694,30,7,1542,2009,0
668,17,5,3836,2009,0
750,5,5,6413,2009,0
668,23,5,3412,2009,0
731,22,4,6400,2009,1
785,24,9,7373,2009,0
681,25,7,3930,2009,0
543,28,4,908,2009,0
691,23,5,4176,2009,0
694,22,3,6612,2009,0
702,18,8,2817,2009,0
683,29,6,7983,2009,0
711,6,7,6293,2009,0
706,10,4,3587,2009,0
668,5,7,8315,2009,0
652,15,2,6618,2009,0
780,3,5,6000,2009,0
786,22,6,4484,2009,0
696,9,7,4673,2009,0
753,9,8,7477,2009,0
743,13,4,2815,2009,0
713,16,8,4515,2009,0
728,17,6,5372,2009,0
740,17,4,5372,2009,0
659,23,9,3741,2009,0
750,15,3,4343,2009,0
629,27,3,1296,2009,0
716,23,4,4898,2009,0
717,18,9,6643,2009,0
739,25,6,8061,2009,0
664,25,1,2697,2009,0
658,11,4,3192,2009,0
736,27,5,1037,2009,0
785,27,4,4414,2009,0
743,18,5,7666,2009,0
676,24,5,6219,2009,0
641,18,2,6366,2009,1
672,23,5,8994,2009,0
749,18,5,3177,2009,0
789,25,4,6860,2009,0
655,22,4,5330,2009,0
687,25,8,5486,2009,0
708,6,6,5712,2009,0
749,28,5,7006,2009,0
606,20,1,5332,2009,0
682,23,3,3710,2009,0
724,21,6,3898,2009,0
676,20,5,5495,2009,0
659,25,5,7757,2009,0
666,17,9,6553,2009,0
732,31,5,4841,2009,0
700,16,2,3310,2009,0
760,18,1,5133,2009,0
716,19,6,7865,2009,0
630,20,4,4648,2009,0
686,36,3,2859,2009,0
713,13,5,5290,2009,0
754,18,6,5935,2009,0
608,17,5,5978,2009,0
713,2,5,6302,2009,0
660,10,7,1690,2009,0
664,20,4,6951,2009,1
746,13,6,6722,2009,0
596,15,5,7384,2009,0
649,15,10,4311,2009,0
720,19,5,6665,2009,0
652,16,5,2903,2009,0
674,27,3,6308,2009,1
690,14,7,5884,2009,0
747,19,3,5375,2009,0
764,25,6,3079,2009,0
735,16,5,860,2009,0
668,35,2,5269,2009,0
629,25,6,3364,2009,0
663,28,8,7161,2009,0
646,10,4,6132,2009,0
640,30,7,2793,2009,0
652,17,5,2418,2009,0
633,30,6,6864,2009,0
795,2,5,6295,2009,0
694,28,7,1801,2009,0
708,24,4,4154,2009,0
634,22,7,6016,2009,0
694,33,8,6308,2009,0
663,24,5,3448,2009,0
661,23,3,8637,2009,0
710,20,1,5061,2009,0
712,24,7,1818,2009,0
671,17,5,8519,2009,1
785,18,4,5773,2009,0
702,19,5,4216,2009,0
814,21,7,4674,2009,0
667,18,3,3079,2009,0
698,23,0,4268,2009,0
730,16,6,3645,2009,0
719,13,6,6813,2009,0
692,26,7,5026,2009,0
679,18,5,2871,2009,0
611,21,8,3565,2009,0
639,20,3,7003,2009,0
672,31,6,4832,2009,0
686,22,3,2165,2009,0
694,31,5,2885,2009,0
661,11,3,5149,2009,0
725,30,3,4023,2009,0
667,14,6,6111,2009,0
734,28,7,4592,2009,0
723,32,3,2077,2009,0
745,18,8,4041,2009,0
661,19,3,4123,2009,0
729,20,5,5119,2009,0
640,29,7,4144,2009,0
617,25,7,6622,2009,0
772,13,7,4129,2009,0
